# time(ns) distance (A) angle (deg)
366.520 1.860 107.016
366.530 2.000 133.256
366.540 1.900 98.643
388.600 2.010 85.419
388.610 2.190 104.771
388.730 2.230 109.550
388.740 2.520 96.373
388.750 1.780 85.774
388.760 1.930 82.110
388.780 2.150 91.621
388.790 2.140 102.061
388.800 2.220 85.237
388.810 2.520 83.845
388.820 2.210 105.226
388.830 2.210 82.826
388.850 2.080 80.727
388.860 2.090 112.571
388.870 1.970 99.816
388.880 1.960 99.790
388.890 1.860 82.672
388.900 2.300 101.870
388.910 1.960 105.620
388.920 1.970 90.284
388.930 2.260 106.822
388.940 1.990 104.846
388.950 1.850 101.109
388.960 2.340 104.949
388.970 2.020 97.762
388.980 2.070 94.638
388.990 2.130 101.785
389.000 2.360 102.659
389.010 2.180 111.396
389.020 2.030 104.532
389.040 2.070 84.530
389.050 2.270 89.747
389.060 2.040 105.427
389.070 2.760 91.322
389.080 2.670 114.548
389.160 2.270 89.015
389.260 2.550 80.992
389.330 2.710 105.709
389.370 2.650 92.928
389.380 2.390 95.482
389.400 2.040 94.728
389.410 2.470 86.453
389.420 2.170 91.725
389.480 2.260 93.759
389.490 1.970 100.970
389.500 2.620 118.471
389.580 2.670 121.499
391.720 2.680 116.830
391.870 2.240 122.555
520.050 2.770 116.647
520.070 2.780 142.803
520.110 2.640 88.556
520.220 2.580 96.790
520.250 2.740 81.155
520.270 2.430 130.646
520.290 2.380 117.744
520.300 1.790 108.003
520.450 2.060 84.916
520.690 2.260 97.371
520.710 2.190 94.077
539.120 2.230 96.919
539.140 2.780 98.268
539.150 2.040 111.192
