# time(ns) distance (A) angle (deg)
6.440 4.320 120.254
6.460 4.170 128.383
6.660 4.320 129.493
16.420 4.400 128.476
18.150 4.280 138.707
18.170 4.480 124.770
18.190 3.960 165.089
18.240 4.350 162.947
18.370 4.190 162.579
18.400 4.380 142.857
20.350 4.360 128.205
21.530 3.970 125.704
22.860 4.440 122.759
22.870 4.080 120.279
22.880 3.830 120.707
27.330 4.370 127.404
38.280 4.350 160.287
38.300 4.270 127.240
38.450 4.390 161.859
38.460 4.460 141.501
38.470 4.440 152.885
38.500 4.320 133.094
38.510 4.060 135.804
38.530 3.890 151.777
38.710 4.440 158.716
38.750 4.470 131.164
40.900 4.460 162.031
40.980 4.200 173.024
41.040 4.210 148.628
41.060 4.000 158.304
41.070 4.440 152.331
41.110 4.360 164.024
42.520 4.370 162.668
42.530 4.450 159.936
42.550 4.240 122.991
42.560 4.340 138.240
45.460 4.330 164.951
45.480 4.470 171.487
45.530 4.210 167.228
45.550 3.970 147.454
45.560 4.190 138.081
45.570 4.090 158.241
46.450 4.360 120.743
46.470 4.450 143.948
46.480 4.190 121.712
46.520 4.430 125.798
46.530 4.480 147.180
46.540 4.380 152.331
46.550 4.440 155.298
46.590 4.400 154.424
46.630 4.250 136.698
46.670 4.210 134.460
49.630 4.320 136.592
49.680 4.300 169.815
49.700 4.160 137.562
49.710 4.460 152.081
53.780 3.990 152.711
53.940 3.920 128.449
53.970 4.340 132.055
54.050 4.190 138.716
54.070 4.410 140.878
54.350 4.090 155.006
54.410 4.240 154.089
54.440 4.270 159.794
110.410 4.220 127.161
110.460 4.370 163.855
110.500 4.320 134.450
110.510 4.240 126.114
110.520 4.410 122.015
110.530 3.650 155.428
110.540 3.940 130.805
110.990 3.930 137.454
111.000 4.160 148.995
111.010 4.250 123.978
111.140 4.350 123.938
111.550 4.190 159.450
111.560 4.320 141.987
111.570 4.490 143.984
111.590 4.190 141.082
111.630 4.000 135.174
111.700 3.820 150.878
111.720 4.260 153.389
111.730 4.390 140.671
111.840 4.260 153.430
111.900 4.290 136.988
111.950 4.480 130.260
111.990 4.220 129.424
112.910 4.410 131.772
112.930 4.080 158.920
116.060 4.310 132.802
118.400 4.240 134.130
118.790 4.480 148.544
118.850 3.970 154.915
118.860 3.920 148.414
118.900 4.080 128.293
118.940 3.910 147.598
118.950 3.960 144.448
118.960 3.900 154.803
119.130 3.820 144.090
119.140 4.320 124.564
119.150 4.190 120.256
119.210 3.880 131.653
119.220 4.350 160.721
119.230 4.220 151.418
119.460 4.060 162.543
119.520 4.210 122.208
119.540 4.230 144.038
120.310 4.390 144.986
120.320 3.770 148.063
120.330 4.380 157.996
120.400 4.450 130.898
120.430 3.970 169.018
120.440 4.170 147.781
121.480 4.130 120.069
121.500 4.030 124.472
122.060 4.110 131.966
122.090 4.410 146.704
122.100 4.280 128.513
122.120 4.450 129.376
122.130 4.370 146.665
122.840 4.310 135.740
122.900 4.120 126.185
122.930 4.300 132.653
122.980 4.220 130.339
123.040 4.260 120.891
124.300 4.100 150.437
124.310 4.140 120.438
124.320 4.300 150.012
124.330 4.220 128.237
124.460 4.450 124.332
124.480 4.490 175.533
124.490 4.410 155.282
124.500 4.310 144.778
124.510 4.330 156.003
124.550 4.440 145.884
124.670 4.360 145.611
124.690 4.360 147.357
124.700 3.920 165.553
124.780 4.200 141.665
124.810 4.370 148.441
124.820 3.790 129.063
124.830 4.140 129.578
124.850 4.170 147.172
279.370 4.340 135.474
279.380 3.890 137.995
279.390 3.930 132.877
279.500 4.250 123.360
279.510 4.480 137.972
279.820 3.810 126.189
279.880 4.490 147.525
288.980 4.210 138.081
289.000 4.430 144.909
289.080 4.190 144.759
293.680 4.490 140.265
293.700 4.440 164.198
357.540 4.220 131.996
357.820 4.300 153.846
357.830 4.230 156.053
358.910 4.040 146.564
358.920 4.300 156.038
362.430 4.320 146.324
362.960 4.280 122.149
363.040 4.370 120.181
363.160 4.310 124.414
363.250 3.950 121.178
363.920 4.200 125.718
365.880 4.410 123.142
366.120 4.460 135.542
366.240 4.080 120.678
366.720 4.160 120.426
367.970 4.270 165.784
368.210 3.930 130.475
368.570 3.990 129.996
368.590 4.470 134.201
369.170 4.430 123.253
369.180 4.360 124.454
388.910 3.920 152.939
391.440 4.270 142.421
391.760 4.270 130.831
391.770 4.400 141.023
391.990 4.460 125.321
392.250 4.330 127.791
392.640 4.220 126.708
394.400 4.400 136.403
395.600 4.170 126.424
402.980 4.180 150.468
406.580 4.440 136.917
406.950 4.360 128.079
409.280 3.680 130.995
409.290 3.960 127.787
409.300 4.350 124.465
411.550 4.160 150.529
413.460 4.220 145.360
413.480 3.980 173.287
413.510 3.990 157.805
413.520 4.310 152.257
413.540 3.970 125.840
413.550 3.780 145.175
413.560 3.880 156.223
416.350 4.230 123.123
416.450 4.420 166.819
416.650 4.450 147.984
416.690 4.130 157.971
416.790 4.110 138.339
416.800 4.110 124.806
416.860 4.390 126.297
416.960 4.200 173.848
416.980 3.870 138.357
417.260 3.920 143.468
432.110 3.640 122.815
434.480 4.470 161.728
434.670 4.250 136.158
434.760 4.340 151.358
434.770 4.070 167.633
436.130 3.980 139.977
436.180 4.470 154.465
436.390 4.430 130.890
443.930 3.840 123.424
444.920 4.470 148.719
445.200 4.090 128.365
445.960 4.390 142.529
445.980 3.920 128.493
446.000 4.300 135.625
446.060 3.930 136.080
446.210 3.980 144.459
446.220 4.310 132.779
448.090 4.320 124.793
448.740 4.490 123.568
450.740 4.340 131.505
450.980 4.370 138.504
450.990 4.270 127.315
