# time(ns) distance (A) angle (deg)
0.040 4.480 16.183
1.950 4.540 26.223
1.960 3.890 32.809
3.660 4.980 37.816
25.980 4.250 27.905
26.020 4.740 30.276
26.030 4.680 29.255
26.040 4.810 32.951
26.050 4.500 44.619
26.070 4.590 18.959
26.080 4.520 30.519
26.090 4.880 30.233
26.100 4.100 41.100
26.120 4.230 33.577
26.140 4.290 29.357
26.150 4.330 27.057
26.160 3.900 36.423
26.180 4.390 30.365
26.190 4.340 17.214
26.210 4.800 21.907
26.230 4.980 21.193
26.240 4.630 25.431
26.260 4.930 41.282
26.320 4.660 26.826
26.340 4.110 44.059
26.360 4.480 32.945
26.380 4.110 33.327
26.390 4.530 36.484
26.410 4.080 33.933
26.430 3.910 25.668
26.440 4.310 34.217
26.450 4.440 30.080
26.460 3.860 37.226
26.480 4.770 36.068
26.490 4.590 22.406
26.500 4.330 29.391
26.520 4.070 37.860
26.530 4.350 39.542
26.540 4.420 39.670
26.550 4.020 43.642
26.580 4.950 41.312
26.590 4.640 15.873
26.600 4.200 27.623
26.620 4.050 39.064
26.660 4.640 36.652
26.670 4.670 32.258
26.710 4.470 44.914
26.740 4.550 35.669
27.060 4.550 38.134
27.080 4.490 40.268
27.120 4.250 32.887
27.130 4.880 14.402
27.140 4.070 29.931
27.150 4.980 33.174
27.160 4.900 38.096
27.180 4.990 17.692
27.220 4.450 44.207
27.240 4.110 43.724
27.260 4.130 38.780
27.290 4.330 30.226
27.300 3.980 29.912
27.310 4.600 26.677
27.320 4.080 31.804
27.330 4.680 41.236
27.360 4.410 41.676
27.400 4.540 39.766
27.410 4.490 28.112
27.420 4.320 11.592
27.430 4.060 38.172
27.870 4.970 34.158
27.890 4.590 42.725
27.910 3.980 43.908
27.920 4.550 42.369
27.940 4.690 26.995
27.950 4.580 27.902
27.960 4.340 32.010
27.970 4.430 40.855
27.980 4.340 30.769
27.990 4.140 43.545
28.000 4.680 36.767
28.070 4.140 44.015
28.110 4.160 39.157
28.140 4.650 23.525
28.150 4.030 42.099
28.160 4.790 36.193
28.170 4.050 37.820
28.230 4.980 37.578
28.240 4.660 33.417
28.250 4.270 37.055
28.280 4.290 39.901
28.290 3.950 33.926
28.300 4.410 42.110
28.310 4.470 44.840
28.350 4.590 39.391
28.360 4.000 23.363
28.370 3.930 44.855
28.380 4.740 42.323
28.560 4.520 23.823
28.570 4.360 43.405
28.600 4.490 34.076
28.620 4.700 36.518
28.640 3.980 41.677
28.650 4.290 38.600
28.660 4.560 37.177
28.670 4.370 40.127
28.680 4.550 40.274
28.690 4.010 30.175
28.700 4.710 26.161
28.710 4.600 34.797
28.750 4.030 26.457
28.760 4.620 37.359
28.770 4.720 32.767
28.790 4.190 44.105
28.930 4.910 30.164
28.980 4.180 40.357
29.030 4.990 40.640
29.060 4.730 42.390
29.110 4.650 30.231
29.180 4.780 43.996
29.190 4.540 42.033
29.210 4.730 22.726
29.220 4.420 35.772
29.230 4.230 44.160
29.260 4.640 31.525
29.270 4.310 35.256
29.280 4.580 36.450
29.290 4.110 42.913
29.300 4.390 35.997
29.320 4.500 28.265
29.360 4.220 43.316
29.370 3.890 27.904
29.380 4.050 30.901
29.410 4.940 35.351
29.420 4.890 38.032
29.430 4.650 23.910
29.470 4.990 17.630
29.510 4.210 33.640
29.530 4.580 37.554
29.540 4.710 22.975
29.550 4.220 27.385
29.580 4.530 38.767
29.610 4.880 44.648
29.630 4.710 44.965
29.730 4.930 39.255
29.740 4.620 27.922
29.750 4.540 42.297
29.760 4.150 39.767
29.780 4.930 29.230
29.790 4.480 28.091
29.820 4.400 38.789
29.830 4.210 37.993
29.850 4.120 30.671
29.880 4.330 37.026
29.890 4.600 35.587
29.900 4.650 30.477
29.920 4.290 32.641
29.940 4.110 38.132
29.950 4.840 44.339
29.960 4.130 44.316
29.970 4.800 40.624
29.990 4.210 36.749
30.010 4.370 41.330
30.020 4.380 25.158
30.030 4.170 35.528
30.040 4.940 30.940
30.060 4.570 37.599
30.080 4.940 18.698
30.100 4.340 23.538
30.110 4.370 37.514
30.140 4.400 27.790
30.150 4.220 32.809
30.170 4.180 31.786
30.180 4.440 41.628
30.190 4.450 25.320
30.240 4.310 37.404
30.850 4.590 37.040
30.870 4.980 38.585
30.890 4.720 43.372
30.910 4.670 26.671
30.930 4.630 41.793
30.970 4.690 27.870
30.980 4.260 28.811
31.000 4.900 38.635
31.010 4.440 37.828
31.040 4.670 39.026
31.080 4.450 34.942
31.100 4.920 33.700
31.110 4.850 30.665
31.120 4.320 44.183
31.130 4.450 38.850
31.140 4.270 33.400
31.150 4.140 37.309
31.180 4.440 28.809
31.190 4.840 28.796
31.200 4.530 33.160
31.860 4.670 34.385
31.880 4.430 36.277
31.890 4.410 26.492
31.910 4.720 25.443
31.980 4.510 31.541
32.470 4.870 29.370
32.480 4.840 35.389
32.810 4.930 39.819
32.820 4.940 24.578
32.840 4.920 33.554
32.860 4.510 41.735
32.890 4.700 37.249
32.910 4.890 31.603
32.920 4.180 43.263
32.930 4.160 39.152
32.960 4.560 32.003
32.980 4.960 33.793
32.990 4.360 33.497
33.010 4.900 27.487
33.030 4.720 32.255
33.040 4.940 38.356
33.120 4.730 22.404
33.140 4.430 39.390
33.150 4.260 34.390
33.160 4.410 31.162
33.170 4.940 22.113
33.180 4.650 36.207
33.210 4.350 40.912
33.230 4.330 23.770
33.240 4.760 14.051
33.250 4.540 34.364
33.260 4.250 28.665
33.280 4.240 30.126
33.290 4.070 35.292
33.310 4.290 36.734
33.320 4.980 29.963
33.330 4.380 37.488
33.340 4.370 30.116
33.350 4.290 32.817
33.440 4.900 25.824
33.450 4.670 40.513
33.700 4.670 43.356
33.800 4.150 31.113
33.830 3.920 33.226
33.850 4.090 43.649
33.860 4.290 39.725
33.870 4.390 44.307
33.880 4.250 44.174
33.890 4.140 42.936
33.900 4.510 29.886
33.930 4.260 35.378
33.940 4.620 27.328
33.950 4.770 36.623
