# time(ns) distance (A) angle (deg)
4.530 5.960 86.465
4.540 5.800 63.853
4.550 5.980 70.696
4.570 5.990 58.880
4.590 5.880 58.058
4.630 5.950 60.966
4.640 5.680 60.728
4.650 5.760 71.231
4.660 5.980 63.836
4.670 5.720 55.132
4.680 5.920 53.078
4.690 5.800 76.823
4.710 5.860 75.258
4.730 5.870 51.172
4.740 5.310 65.896
4.750 5.640 60.891
4.760 5.870 69.042
4.770 5.700 65.468
4.780 5.460 51.593
4.790 5.450 47.816
4.800 5.850 77.018
4.810 5.520 83.052
4.820 5.620 71.584
4.830 5.830 56.814
4.870 5.810 50.075
4.880 5.700 60.516
4.890 5.760 47.317
4.900 5.450 67.107
4.910 5.470 67.482
4.940 5.920 68.288
4.960 5.800 69.620
4.970 5.710 70.391
5.000 5.740 60.782
5.010 5.840 51.264
5.020 5.780 72.685
5.030 5.570 50.893
5.040 5.470 72.184
5.050 5.830 85.827
5.060 5.450 58.347
5.070 5.090 78.555
5.080 5.480 79.027
5.090 5.940 69.068
5.110 5.550 82.075
5.120 5.110 75.165
5.140 5.820 50.955
5.150 5.510 73.739
5.160 5.800 69.776
5.170 5.840 53.230
5.180 5.750 56.885
5.190 5.520 48.641
5.210 5.510 62.944
5.220 5.960 83.692
5.260 5.820 69.171
5.270 5.720 76.965
5.290 5.810 62.189
5.310 5.530 69.821
5.320 5.820 58.488
5.330 5.860 60.595
5.360 5.250 38.864
5.370 5.380 51.200
5.390 5.680 60.225
5.400 5.570 56.097
5.410 5.150 33.597
5.420 5.560 48.659
5.430 5.580 60.042
5.440 6.000 56.448
5.450 5.840 54.628
5.460 5.780 69.497
5.490 5.770 81.254
5.500 5.200 86.498
5.510 5.820 51.640
5.530 5.780 65.871
5.540 5.130 84.154
5.570 5.370 73.393
5.580 5.350 69.368
5.590 5.990 83.336
5.600 5.980 52.733
5.640 5.300 72.220
5.650 5.970 85.396
5.660 5.420 84.018
5.690 5.440 87.923
5.710 5.920 82.882
5.730 5.740 82.455
5.740 5.760 60.742
5.790 5.590 52.269
5.860 5.700 79.329
5.870 5.740 63.987
5.920 5.800 65.524
5.940 5.420 51.373
5.990 5.540 70.308
6.000 5.420 71.392
6.010 5.820 61.360
6.020 5.970 75.441
6.040 5.610 89.748
6.170 5.360 87.020
6.190 5.230 83.207
6.270 5.640 80.454
6.300 5.790 89.560
6.310 5.850 81.841
6.330 5.600 82.718
6.340 5.540 83.687
6.360 5.670 81.760
6.400 5.420 77.923
6.470 5.860 67.550
6.480 5.620 76.052
6.500 5.300 83.041
6.520 5.810 72.504
6.530 5.260 46.238
6.540 5.740 52.789
6.550 5.830 67.801
6.560 5.630 60.726
6.570 6.000 79.076
6.580 5.720 63.600
6.590 5.940 67.566
6.620 5.840 73.119
6.650 5.740 81.848
6.660 5.620 62.322
6.690 5.660 56.024
6.700 5.940 62.366
6.710 5.960 72.574
6.720 5.770 53.040
6.730 5.560 74.908
6.750 5.940 55.668
6.760 5.840 48.118
6.780 5.930 63.097
6.810 5.710 34.767
6.820 5.560 41.296
6.840 5.920 59.295
6.850 5.790 68.582
6.870 5.750 67.701
6.880 5.990 84.707
6.890 5.830 54.860
6.900 5.660 72.265
6.920 5.480 68.803
6.930 5.650 67.370
6.940 6.000 55.328
6.960 5.920 60.594
6.970 5.730 67.793
6.980 5.740 39.422
6.990 5.840 50.129
7.000 5.400 79.027
7.030 5.980 83.504
7.080 5.790 34.417
7.100 5.740 69.055
7.180 5.970 44.867
7.260 5.750 58.692
7.310 5.890 60.594
7.330 5.970 77.627
7.340 5.950 55.044
7.370 5.990 71.758
7.540 5.820 65.745
7.640 5.770 60.988
7.650 5.970 56.296
7.660 5.930 67.808
7.670 6.000 42.880
7.700 5.940 56.844
7.710 5.820 23.625
7.720 5.970 30.447
7.730 5.920 61.431
7.750 5.740 38.997
7.760 5.870 61.636
7.770 5.970 69.867
7.790 5.800 80.353
7.800 5.820 77.211
7.810 5.750 50.817
7.830 5.550 46.794
7.850 5.950 68.317
7.860 5.450 66.402
7.990 5.800 28.973
8.010 5.960 64.284
8.020 5.730 49.966
8.040 5.530 63.507
8.060 5.910 61.630
8.070 5.770 65.348
8.080 5.650 44.616
8.090 5.620 60.880
8.100 5.550 67.290
8.130 5.910 53.299
8.140 5.750 26.271
8.160 5.970 36.300
8.180 5.930 46.889
8.190 5.850 58.671
8.200 5.790 30.214
8.210 5.580 51.542
8.220 5.900 48.637
8.230 5.640 63.630
8.320 5.910 35.682
8.370 5.800 77.447
